tbId|deviceName|label|identifier|deviceType|deviceProfile|slaveId|centralId|gcdrCustomerId|gcdrAssetId|gcdrDeviceId|gcdrSyncAt
0d69ca50-9e29-11f0-afe1-175479a33d89|3F SCMAL2AC Trafo Entrada Shopping|Rede Geral Entrada|TRAFO|ENTRADA|ENTRADA|118|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|470f8e94-4c8b-4fac-8c24-c41ab5deea20|9da75ed2-1d0b-48de-aee1-a524ab361fee|2026-03-09T20:48:17.711Z
35f4a6c0-9181-11f0-a06d-e9509531b1d5|3F SCMAL2ACCAGC|Chiller 1|CAG|CHILLER|CHILLER|120|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|3a5ed21f-f4dd-4174-b3d8-43938d272364|ec5d001d-194e-4bcb-bf4c-9a5426734892|2026-03-09T20:48:17.711Z
160b9170-9e29-11f0-afe1-175479a33d89|3F Trafo CAG 2|Trafo CAG 2|CAG|CHILLER|CHILLER|186|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|3a5ed21f-f4dd-4174-b3d8-43938d272364|fb18d4d2-f90f-4721-af6c-92d0776fef90|2026-03-09T20:48:17.711Z
152242e0-9e29-11f0-afe1-175479a33d89|3F Trafo CAG 1|Trafo CAG 1|CAG|CHILLER|CHILLER|185|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|3a5ed21f-f4dd-4174-b3d8-43938d272364|51b09210-d0c4-4616-9a40-14cd988cfda0|2026-03-09T20:48:17.711Z
35479de0-9181-11f0-a06d-e9509531b1d5|3F SCMAL2ACCAGC2|Chiller 2|CAG|CHILLER|CHILLER|119|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|3a5ed21f-f4dd-4174-b3d8-43938d272364|a3327860-01a1-4b53-aa19-d7e52f5474b4|2026-03-09T20:48:17.711Z
3980dac0-9181-11f0-a06d-e9509531b1d5|3F MOTR. SCMAL2ACCAGBAG-S 02|Bomba Secundária 2|CAG|MOTOR|MOTOR|125|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|3a5ed21f-f4dd-4174-b3d8-43938d272364|6dc9bd07-bbde-4b30-9282-ffc6a19c7a5a|2026-03-09T20:48:17.711Z
3757b930-9181-11f0-a06d-e9509531b1d5|3F MOTR. SCMAL2ACCAGBAG-P 02|Bomba Primária|CAG|MOTOR|MOTOR|122|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|3a5ed21f-f4dd-4174-b3d8-43938d272364|3c3d21da-0302-4cc0-963b-54f6c83ea517|2026-03-09T20:48:17.711Z
3a342530-9181-11f0-a06d-e9509531b1d5|3F MOTR. SCMAL2ACCAGBAG-S R|Bomba Secundária 3|CAG|MOTOR|MOTOR|126|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|3a5ed21f-f4dd-4174-b3d8-43938d272364|881f8e4d-8869-449a-b281-a42188e0a202|2026-03-09T20:48:17.711Z
ab821c40-9011-11f0-a06d-e9509531b1d5|3F ELEV. SCMAL2ACEL2|Elevador 2|ELEVADORES|ELEVADOR|ELEVADOR|85|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|b3c5a27b-dbc3-4c96-90bb-de3987b7e91e|2b526f1f-cab8-445b-a27a-15f8054e8424|2026-03-09T20:48:17.711Z
36ab73a0-9181-11f0-a06d-e9509531b1d5|3F MOTR. SCMAL2ACCAGBAG-P 01|Bomba Primaria 1|CAG|MOTOR|MOTOR|121|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|3a5ed21f-f4dd-4174-b3d8-43938d272364|18758b9f-2842-41b1-beef-19bdb39ba882|2026-03-09T20:48:17.711Z
b44240d0-9011-11f0-a06d-e9509531b1d5|3F SCMAL2ACBOMBH4|Bomba hidrúlica 4|BOMBASHIDRAULICAS|BOMBA_HIDRAULICA|BOMBA_HIDRAULICA|101|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|27d75172-d0c3-4336-9fc1-eb45af426c95|384e543d-714c-4184-860d-964550adaf23|2026-03-09T20:48:17.711Z
aa7f5240-9011-11f0-a06d-e9509531b1d5|3F SCMAL2ACEL1|Elevador 1|ELEVADORES|ELEVADOR|ELEVADOR|83|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|b3c5a27b-dbc3-4c96-90bb-de3987b7e91e|6857b8cb-34aa-4e2e-9113-8598c2601f31|2026-03-09T20:48:17.711Z
d6166260-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil4|Fancoil 4|Fancoil|FANCOIL|FANCOIL|153|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|c2b69932-ac5c-499c-a275-84d9dbc03f86|2026-03-09T20:48:17.711Z
26156370-9181-11f0-a06d-e9509531b1d5|3F ESRL. PF-Escada 05|ER 5|ESCADASROLANTES|ESCADA_ROLANTE|MOTOR|94|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|9f2640b3-98b9-4c72-95e2-38c2b4073a8c|cc4a6665-4630-4c7d-a309-3f9a4a78f351|2026-03-09T20:48:17.711Z
e4c00be0-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil20|Fancoil 20|Fancoil|FANCOIL|FANCOIL|169|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|6da89ccc-baf5-4b96-b130-2b3af35b7bde|2026-03-09T20:48:17.711Z
282ef4a0-9181-11f0-a06d-e9509531b1d5|3F ESRL. PF-Escada 08|ER 8|ESCADASROLANTES|ESCADA_ROLANTE|ESCADA_ROLANTE|130|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|9f2640b3-98b9-4c72-95e2-38c2b4073a8c|5114b625-8eea-45c2-97fd-7e600b1f5743|2026-03-09T20:48:17.711Z
24b58550-9181-11f0-a06d-e9509531b1d5|3F ESRL. PF-Escada 03|ER 3|ESCADASROLANTES|ESCADA_ROLANTE|MOTOR|92|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|9f2640b3-98b9-4c72-95e2-38c2b4073a8c|74d770e2-f77a-48e8-b506-8597bd66eff5|2026-03-09T20:48:17.711Z
26d38350-9181-11f0-a06d-e9509531b1d5|3F ESRL. PF-Escada 06|ER 6|ESCADASROLANTES|ESCADA_ROLANTE|MOTOR|95|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|9f2640b3-98b9-4c72-95e2-38c2b4073a8c|04c2210a-4984-4537-a2b1-2ea692fdf0b5|2026-03-09T20:48:17.711Z
de606c90-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil13|Fancoil 13|Fancoil|FANCOIL|FANCOIL|162|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|1cb87e52-9807-4dd2-9f75-ba70bb658233|2026-03-09T20:48:17.711Z
d8d0ee80-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil7|Fancoil 7|Fancoil|FANCOIL|FANCOIL|156|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|3a29d53b-342b-43bf-9da9-93bbd4cf3d2d|2026-03-09T20:48:17.711Z
2a4b9310-9181-11f0-a06d-e9509531b1d5|3F ESRL. PF-Escada 11|ER 11|ESCADASROLANTES|ESCADA_ROLANTE|MOTOR|133|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|9f2640b3-98b9-4c72-95e2-38c2b4073a8c|20697e95-e9e8-4bd5-b351-4d441799cc6f|2026-03-09T20:48:17.711Z
e2e9ec50-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil18|Fancoil 18|Fancoil|FANCOIL|FANCOIL|167|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|ad23d402-a68a-40b3-880c-c4dcba9d9d77|2026-03-09T20:48:17.711Z
24076b00-9181-11f0-a06d-e9509531b1d5|3F ESRL. PF-Escada 02|ER 2|ESCADASROLANTES|ESCADA_ROLANTE|MOTOR|187|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|9f2640b3-98b9-4c72-95e2-38c2b4073a8c|bbc33685-062e-4e65-84f6-9398ec4db54a|2026-03-09T20:48:17.711Z
e5b76430-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil21|Fancoil 21|Fancoil|FANCOIL|FANCOIL|170|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|b068d87f-e35d-4d16-8563-9128a38b4e1b|2026-03-09T20:48:17.711Z
e8728c90-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil24|Fancoil 24|Fancoil|FANCOIL|FANCOIL|173|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|517f8fd6-1ff2-4c38-b6c5-646681f74dee|2026-03-09T20:48:17.711Z
dd6850f0-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil12|Fancoil 12|Fancoil|FANCOIL|FANCOIL|161|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|d2dc6f71-57ea-40fb-9c66-bbec5128ee37|2026-03-09T20:48:17.711Z
a1c20390-9e59-11f0-afe1-175479a33d89|3F ESRL. PF-Escada 12|ER 12|ESCADASROLANTES|ESCADA_ROLANTE|ESCADA_ROLANTE|188|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|9f2640b3-98b9-4c72-95e2-38c2b4073a8c|ac075312-cb12-44e8-bc8c-3acd3f795fa2|2026-03-09T20:48:17.711Z
